"ID" "chr" "start" "end" "state" "median" "event_scale" "size" "num.marks" "arm.size.perc" "states2"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "7q" 64801958 75416794 "2" -0.2425 "focal" 10614836 156 0.106954828283058 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "7q" 75410368 100436510 "3" 0.049375 "focal" 25026142 262 0.252162795562496 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "7q" 100435282 104826796 "2" -0.24875 "" 4391514 100 0.0442487878072393 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "7q" 104894628 108130361 "3" 0.125 "" 3235733 44 0.0326031666796193 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "7q" 108147623 128469197 "4" 0.3125 "focal" 20321574 102 0.204759683297175 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "7q" 128466563 159144867 "3" -0.03 "focal" 30678304 425 0.309113841828121 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "8p" 202660 24914717 "4" 0.45 "large_scale" 24712057 228 0.546726924778761 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "8p" 24913758 43202855 "3" 0.099375 "large_scale" 18289097 184 0.404626039823009 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "8q" 47089572 143025802 "3" 0.03125 "large_scale" 95936230 617 0.959951364555346 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "8q" 143039209 145066685 "2" -0.425 "" 2027476 123 0.0202872090429571 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "9p" 14475 2046023 "4" 0.29 "" 2031548 16 0.0472453023255814 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "9p" 2421597 43045120 "3" 0.0975 "large_scale" 40623523 353 0.944733093023256 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "9q" 60943311 128316909 "3" 0.02 "large_scale" 67373598 578 0.706261312143732 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "9q" 128322544 133479127 "2" -0.315 "" 5156583 137 0.0540552261400388 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "9q" 133532164 137247770 "3" -0.165 "" 3715606 122 0.0389498089291465 "neut"
"NS.2108.003.UDP0200_i7...UDP0200_i5.RNA_0005_5598_Sain_R1" "9q" 137250219 138252994 "2" -0.335 "" 1002775 26 0.010511850462327 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "10p" 46888 13211110 "3" 0.00187499999999999 "focal" 13164222 124 0.330759346733668 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "10p" 13277796 18043292 "2" -0.31 "focal" 4765496 47 0.11973608040201 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "10p" 18140424 33058407 "1" -0.6825 "large_scale" 14917983 109 0.374823693467337 "del"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "10p" 33073486 38452153 "2" -0.524375 "focal" 5378667 34 0.135142386934673 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "10q" 42254072 80646560 "3" -0.115 "large_scale" 38392488 410 0.408441925141309 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "10q" 81870778 93209627 "2" -0.3425 "focal" 11338849 109 0.120629361515893 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "10q" 93284004 120851457 "3" 0.0275 "focal" 27567453 311 0.29327881992338 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "10q" 120851305 133642894 "4" 0.5225 "focal" 12791589 139 0.136084466231425 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11p" 127204 252984 "3" -0.11125 "" 125780 8 0.00235543071161049 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11p" 243099 299526 "4" 0.420625 "" 56427 7 0.00105668539325843 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11p" 303655 825573 "5" 0.96 "" 521918 49 0.00977374531835206 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11p" 823634 2318204 "4" 0.610625 "" 1494570 44 0.027988202247191 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11p" 2328749 3637549 "3" 0.045 "" 1308800 34 0.0245093632958801 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11p" 3626439 44001157 "2" -0.4325 "large_scale" 40374718 343 0.756080861423221 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11p" 43942637 49434438 "3" -0.06125 "focal" 5491801 81 0.102842715355805 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11q" 55883297 62591637 "3" -0.145 "" 6708340 153 0.082122871967946 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11q" 62593214 65413525 "4" 0.6525 "" 2820311 138 0.0345259839487548 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11q" 65421448 66364804 "3" 0.1825 "" 943356 73 0.01154847607727 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11q" 66362521 76804555 "4" 0.3975 "focal" 10442034 272 0.127830405326346 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11q" 76860859 83213404 "3" 0.03875 "" 6352545 52 0.0777672627961039 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11q" 83259081 101595156 "2" -0.60125 "focal" 18336075 112 0.224468518235458 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11q" 101890674 112085150 "1" -0.65125 "focal" 10194476 100 0.124799823403152 "del"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11q" 112084800 116788039 "2" -0.395 "" 4703239 45 0.0575766127285812 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11q" 116789367 134253370 "3" -0.170625 "focal" 17464003 228 0.213792694230886 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "11q" 134253548 134573056 "5" 1.03 "" 319508 7 0.00391138710571236 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "12p" 12310 1495933 "2" -0.31625 "" 1483623 22 0.0417921971830986 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "12p" 1500525 4560047 "3" 0.16875 "" 3059522 59 0.0861837183098592 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "12p" 4562208 7494705 "4" 0.3325 "" 2932497 97 0.0826055492957746 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "12p" 7604350 8138607 "3" 0.0675 "" 534257 14 0.0150494929577465 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "12p" 8133772 8342048 "2" -0.471875 "" 208276 15 0.00586692957746479 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "12p" 8282677 11176016 "1" -0.78875 "" 2893339 106 0.0815025070422535 "del"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "12p" 11265914 16610594 "2" -0.6025 "focal" 5344680 66 0.150554366197183 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "12p" 16567411 27325959 "1" -0.6925 "focal" 10758548 78 0.303057690140845 "del"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "12p" 27332836 32727387 "2" -0.3875 "focal" 5394551 70 0.151959183098592 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "12p" 32727490 34209675 "3" -0.1525 "" 1482185 11 0.0417516901408451 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "12q" 38155476 57804415 "3" -0.09375 "focal" 19648939 447 0.200960131969514 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "12q" 57806154 96043520 "2" -0.405625 "large_scale" 38237366 288 0.39107384462472 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "12q" 96025323 127146532 "3" 0.12875 "focal" 31121209 437 0.318293128585255 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "12q" 127146535 133214832 "4" 0.4475 "" 6068297 85 0.062063695446874 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "13q" 18206570 20161052 "4" 0.34375 "" 1954482 20 0.0202192684771987 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "13q" 20187463 112812158 "3" 0.0275 "large_scale" 92624695 571 0.958209682065963 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "13q" 112894378 114346637 "4" 0.430625 "" 1452259 44 0.0150237324362302 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "14q" 19062316 22829820 "2" -0.4425 "" 3767504 110 0.0419339725010045 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "14q" 22829879 22929408 "3" 0.145 "" 99529 7 0.00110780143804823 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "14q" 22929607 24239242 "4" 0.34625 "" 1309635 79 0.014576812148402 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "14q" 24238286 76826246 "3" 0.01125 "large_scale" 52587960 558 0.585327067608667 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "14q" 76790267 94293268 "2" -0.29 "focal" 17503001 137 0.194816080518841 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "14q" 94304248 102224847 "3" -0.1275 "" 7920599 95 0.0881597420088959 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "14q" 102224500 105601728 "4" 0.46875 "" 3377228 99 0.0375900293885879 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "14q" 105620506 106235594 "3" -0.10125 "" 615088 36 0.00684619930800281 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "14q" 106268606 106737547 "2" -0.35625 "" 468941 26 0.00521951907644784 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "14q" 106762092 106875071 "3" 0.353125 "" 112979 8 0.00125750583919512 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "15q" 20228620 22686213 "5" 1.3975 "" 2457593 17 0.0296126978009678 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "15q" 22690454 44529038 "4" 0.39625 "focal" 21838584 331 0.263143404295605 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "15q" 44527257 85580178 "3" 0.0975 "large_scale" 41052921 657 0.494666018099825 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "15q" 85619623 90935196 "4" 0.33375 "" 5315573 87 0.0640498475085108 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "15q" 90930180 92712110 "3" 0.10375 "" 1781930 21 0.0214713154669949 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "15q" 92713477 101305737 "2" -0.44375 "focal" 8592260 93 0.103532195447881 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "15q" 101299656 101976266 "3" -0.18375 "" 676610 18 0.00815279318386437 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "16p" 11555 2270772 "5" 0.93 "" 2259217 178 0.0613917663043478 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "16p" 2275881 5087379 "4" 0.42875 "" 2811498 155 0.076399402173913 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "16p" 5044122 29464966 "3" 0.08625 "large_scale" 24420844 376 0.663609891304348 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "16p" 29483534 35786887 "4" 0.543125 "focal" 6303353 175 0.171286766304348 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "16q" 46578591 47908431 "4" 0.33375 "" 1329840 18 0.0248390195849349 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "16q" 48080882 88809258 "3" 0.12375 "large_scale" 40728376 627 0.760732816825025 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "16q" 88809339 88939651 "4" 0.5175 "" 130312 7 0.00243399380388019 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "16q" 88939789 90175865 "5" 1.0475 "" 1236076 50 0.0230876766922848 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "17p" 64099 8384597 "4" 0.48875 "focal" 8320498 335 0.331493944223108 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "17p" 8390702 15745940 "3" 0.22125 "focal" 7355238 83 0.293037370517928 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "17p" 15699577 22205009 "4" 0.34875 "focal" 6505432 193 0.259180557768924 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "17q" 27237859 29006440 "4" 0.4875 "" 1768581 83 0.0304102273000629 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "17q" 29021325 58659306 "3" -0.04375 "large_scale" 29637981 758 0.509616318916095 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "17q" 58692573 62684010 "2" -0.29 "" 3991437 73 0.0686315788894494 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "17q" 62699244 80100613 "3" -0.1725 "focal" 17401369 354 0.29921139411894 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "17q" 80047448 83240804 "5" 0.95875 "" 3193356 158 0.0549088120985241 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "18p" 47221 652843 "4" 0.504375 "" 605622 12 0.0327363243243243 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "18p" 657653 14632806 "3" -0.1675 "large_scale" 13975153 153 0.755413675675676 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "18q" 20944612 50256461 "3" -0.1025 "large_scale" 29311849 200 0.473739983257718 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "18q" 50266882 69961803 "2" -0.3 "focal" 19694921 108 0.318310576204254 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "18q" 70003031 79589010 "3" 0.060625 "focal" 9585979 54 0.154929207330757 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "18q" 79677285 80202992 "4" 0.34625 "" 525707 17 0.00849651024670825 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19p" 60951 583494 "2" -0.294375 "" 522543 20 0.0199443893129771 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19p" 589881 2096673 "3" -0.19125 "" 1506792 95 0.0575111450381679 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19p" 2096429 8439017 "2" -0.35125 "focal" 6342588 250 0.242083511450382 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19p" 8423355 12675832 "1" -0.83875 "focal" 4252477 196 0.162308282442748 "del"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19p" 12668071 16566330 "2" -0.42875 "focal" 3898259 145 0.148788511450382 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19p" 16572548 23936173 "1" -0.75625 "focal" 7363625 244 0.281054389312977 "del"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19p" 24033401 24163484 "2" -0.52125 "" 130083 6 0.004965 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19q" 27681072 35025335 "2" -0.4525 "focal" 7344263 92 0.22655160700281 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19q" 35030470 45717381 "3" 0.07375 "focal" 10686911 468 0.329663692728053 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19q" 45764785 50501892 "4" 0.4875 "focal" 4737107 237 0.146127556079386 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19q" 50505998 51136651 "3" -0.00749999999999998 "" 630653 30 0.0194540215418679 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19q" 51137970 54462016 "1" -0.73875 "focal" 3324046 169 0.102538261912906 "del"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19q" 54461732 58381030 "2" -0.57375 "focal" 3919298 202 0.120900253738585 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19q" 58386400 58445849 "3" -0.135 "" 59449 9 0.00183384860873175 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "19q" 58451611 58599355 "5" 0.788125 "" 147744 16 0.00455752205837715 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1p" 14404 1892726 "5" 1.0225 "" 1878322 114 0.0152214100486224 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1p" 1915108 27831209 "4" 0.53125 "focal" 25916101 520 0.210017025931929 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1p" 27830782 42776790 "3" 0.115 "focal" 14946008 296 0.121118379254457 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1p" 42784991 46316776 "4" 0.34625 "" 3531785 105 0.028620623987034 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1p" 46340789 58563897 "3" 0.1125 "" 12223108 161 0.0990527390599676 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1p" 58575433 91404856 "2" -0.50375 "focal" 32829423 233 0.266040705024311 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1p" 91500851 111181491 "3" -0.113125 "focal" 19680640 194 0.159486547811994 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1p" 111184415 121117242 "2" -0.47875 "" 9932827 145 0.080492925445705 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1p" 121118195 121568791 "3" -0.0925 "" 450596 7 0.00365150729335494 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1q" 143735983 143975076 "3" 0.135 "" 239093 7 0.00190426738984327 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1q" 143975087 145095528 "4" 0.4275 "" 1120441 7 0.0089238047895312 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1q" 145095974 156769233 "5" 1.0525 "" 11673259 403 0.092972217701457 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1q" 156806243 160754821 "3" 0.01 "" 3948578 89 0.0314486343040263 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1q" 160775954 198322420 "4" 0.551875 "focal" 37546466 350 0.299040585912842 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1q" 198638457 203776372 "5" 0.82875 "" 5137915 84 0.0409211645104063 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1q" 203795623 220832429 "4" 0.321875 "focal" 17036806 201 0.135690438837131 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1q" 220832763 236981708 "5" 1.25125 "focal" 16148945 235 0.128619028344086 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1q" 237042184 247577690 "4" 0.48375 "" 10535506 96 0.0839105306775945 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "1q" 247524677 248937043 "5" 1.38 "" 1412366 12 0.0112488551163078 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "20p" 270863 610309 "5" 0.86875 "" 339446 11 0.0120799288256228 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "20p" 646615 26196891 "3" -0.00624999999999997 "large_scale" 25550276 273 0.909262491103203 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "20q" 28563850 38578859 "3" 0.139375 "focal" 10015009 188 0.275560284543046 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "20q" 38601809 56368663 "2" -0.3125 "large_scale" 17766854 202 0.488850219073669 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "20q" 56369389 62551526 "3" 0.00500000000000002 "focal" 6182137 79 0.170099840230208 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "20q" 62596732 64304820 "4" 0.44375 "" 1708088 75 0.0469975828583442 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "21p" 5022531 9838011 "3" 0.141875 "large_scale" 4815480 20 0.40129 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "21q" 13843133 39183488 "3" 0.14875 "large_scale" 25340355 196 0.730059562403128 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "21q" 39184176 46669249 "4" 0.47125 "focal" 7485073 165 0.215646115412963 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "22p" 11827523 12626642 "2" -1.12125 "" 799119 3 0.0532746 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "22q" 15784959 41431375 "3" 0.01375 "large_scale" 25646416 665 0.716010969536721 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "22q" 41433494 49817712 "4" 0.40125 "focal" 8384218 150 0.234075282058406 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "22q" 49832449 50799123 "5" 0.795 "" 966674 59 0.0269881447749245 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "2p" 38814 677406 "5" 1.17125 "" 638592 7 0.00680076677316294 "amp"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "2p" 677186 26395885 "3" -0.086875 "focal" 25718699 196 0.273894558040469 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "2p" 26401920 30361010 "4" 0.29 "" 3959090 77 0.042162832800852 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "2p" 30447226 37216193 "3" -0.0625 "" 6768967 47 0.0720869755058573 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "2p" 37201612 46394228 "2" -0.43875 "" 9192616 91 0.097897933972311 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "2p" 46490750 72892158 "3" 0.02875 "focal" 26401408 232 0.281165154419595 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "2p" 72916260 86912978 "4" 0.46625 "focal" 13996718 147 0.149059829605964 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "2p" 86913783 91748986 "3" -0.105 "" 4835203 83 0.0514931096911608 "neut"
"NS.2108.003.UDP0201_i7...UDP0201_i5.RNA_0006_5598_Tumeur_R1" "2q" 94193659 134918712 "3" -0.0075 "focal" 40725053 399 0.274624612918882 "neut"
